"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"2012-01-16 18:30:00","worcestershire (uk/england)","","gb","triangle","30.0","30 seconds","my husband and myself were traveling home from worcester on moterway and just above our heads i thought i saw a plane&#44then i realised i","2012-01-24 00:00:00","52.166667","-2.166667"
"2001-01-23 20:00:00","salisbury","nc","us","disk","60.0","approx. 1 min.","I felt a strange presence around me as I was driving  and looked up to see a saucer directly above my car.","2005-10-11 00:00:00","35.6708333","-80.4744444"
"2011-10-08 20:00:00","midway","pa","us","sphere","180.0","3 minutes","Bright&#44 reddish-orange sphere or fireball was traveling west in a straight line.","2011-10-10 00:00:00","40.3691667","-80.2930556"
"2011-10-31 19:30:00","quincy","il","us","oval","40.0","40 seconds","Passing from west to east&#44 at approximately 3000 feet altitude&#44 at 19:30 hours on Halloween night&#44 a brilliant&#44 white&#44 oversized&#44 star-","2011-12-12 00:00:00","39.9355556","-91.4097222"
"2008-10-15 19:18:00","winchester","tn","us","triangle","10.0","10 seconds","Triangal/ Lights seen flying above  house","2008-10-31 00:00:00","35.1858333","-86.1122222"
"2009-08-14 06:05:00","toronto/pickering (canada)","on","ca","triangle","600.0","10 minutes","It was very high in the sky the moon was also in the sky but the sky was blue.The object was very small and very high in the sky.","2009-08-27 00:00:00","43.838412","-79.086758"
"2008-04-02 02:25:00","toronto (canada)","on","ca","unknown","2.0","few seconds","Craft traveling from east to west in Toronto","2008-04-17 00:00:00","43.666667","-79.416667"
"1999-11-23 19:56:00","fresno","ca","us","disk","300.0","08:01pm ((5 min.  ))","18 year old girl encountered an alien spacecraft coming home from the Clovis Community College Center on Nov. of 1999","2000-12-09 00:00:00","36.7477778","-119.7713889"
"2004-07-12 11:55:00","quincy","ca","us","egg","180.0","2-3 minutes","Shimmering egg shaped object heading north over CA.","2004-07-25 00:00:00","39.9369444","-120.9461111"
"2012-09-01 10:35:00","phoenix","az","us","triangle","1500.0","25 minutes","Red white and blue lights over phoenix","2012-09-24 00:00:00","33.4483333","-112.0733333"
"2000-06-18 04:30:00","sunnyside","ny","us","light","180.0","@ 3 minutes","Odd Glowing Orb in front of Citybank building","2000-12-02 00:00:00","40.7397222","-73.9358333"
"2014-01-09 07:45:00","north miami beach","fl","us","other","120.0","2 minutes","Red star streaked through the sky coming from the atlantic ocean  which is east towards the west then headed upwards in a nw direction","2014-01-16 00:00:00","25.9327778","-80.1627778"
"1997-11-14 21:05:00","edmonds","wa","us","formation","90.0","1.5 minutes","Mass of lights moving simultaneously from west to east.","1999-01-28 00:00:00","47.8108333","-122.3761111"
"2001-12-30 20:50:00","baltimore","md","us","sphere","1800.0","30 minutes","9 glowing orbs over Baltimore MD","2013-02-04 00:00:00","39.2902778","-76.6125"
"2003-06-12 21:30:00","rancho cucamonga","ca","us","rectangle","180.0","3 min.","We observed a bright orange object moving across the sky slowly form horizon to horizon.","2003-09-24 00:00:00","34.1063889","-117.5922222"
"2013-07-04 21:00:00","st. charles","mo","us","sphere","600.0","10 minutes","Orange glowing sphere moving at constant speed and altitude.  ((NUFORC Note:  Report from three airline pilots.  PD))","2013-07-14 00:00:00","38.7838889","-90.4811111"
"2005-10-30 22:00:00","litchfield","ct","us","light","3600.0","1 hour","Orange lights form triangular patterns and move and rotate in unicen","2005-11-03 00:00:00","41.7472222","-73.1891667"
"2013-07-11 23:00:00","clarksville","ia","us","other","240.0","4 minutes","I see them nightly and they aren&#39t that low but some higher and move fast and all over the place some blink colors and some move slow a","2013-07-14 00:00:00","42.7847222","-92.6675"
"2012-04-21 00:00:00","littleton","co","us","other","240.0","4 minutes","Unknown hellicoptor type object chasing bright light.","2012-05-13 00:00:00","39.6133333","-105.0161111"
"2012-12-23 20:40:00","weehawken","nj","us","other","4.0","4 seconds","12/23/12 - Large Object with Red Lights falls Extremely Fast from Sky To Hudson River (Weehawken) with ZERO explosion/noise","2013-02-04 00:00:00","40.7694444","-74.0208333"
"2011-12-26 01:06:00","brooksville","fl","us","changing","900.0","15 min","Multi Colored/Shape Shifting Bright lighted UFO sighting on 12/26/11 in Brooksville &#44 FL","2012-01-12 00:00:00","28.555","-82.3880556"
"2011-02-24 23:00:00","rapla (estonia)","","ee","formation","300.0","5 min.","Estonian ufos","2011-03-10 00:00:00","59.005735","24.794242"
"2012-11-17 16:30:00","north dartmouth","ma","us","circle","300.0","5 minutes","3 ORANGE CIRCLES.","2012-11-19 00:00:00","41.6388889","-70.9708333"
"2012-03-11 21:30:00","mauldin","sc","us","oval","2700.0","45 minutes","Lights in the sky&#44 discernible object.  ((NUFORC Note:  Sighting of Jupiter and Venus.  Photo is conclusive.  PD))","2012-03-13 00:00:00","34.7786111","-82.3102778"
"2009-07-25 23:00:00","santa paula","ca","us","oval","10800.0","3 hrs","Three flashing lights &#44 bright blue and red in mountains moving around in what apperared to be an oval shaped disk then to the left of","2009-08-05 00:00:00","34.3541667","-119.0583333"
"2005-02-21 20:35:00","embu (brazil)","","br","fireball","5.0","5 seconds","Great yellow light like fireball behind some trees in Embu&#44 SP - Brazil","2005-02-22 00:00:00","-23.651508","-46.852186"
"2010-04-10 23:30:00","arlington","tx","us","chevron","10.0","10 sec.","out of the night eastern sky&#44it appears to be a falling star at first&#44at super sonic speed.dull neon green light dot.suddenly&#44it went i","2010-04-13 00:00:00","32.7355556","-97.1077778"
"2005-05-01 15:21:00","luray","va","us","cigar","180.0","3 minutes","Extremely Long Needle (over 2&#44000 ft) UFO observed 1 May traveling over 1500 MPH at over 70&#44000 ft","2005-05-11 00:00:00","38.6652778","-78.4597222"
"2012-11-03 23:00:00","loxahatchee","fl","us","other","4.0","3-4 seconds","UFO looking like it&#39s on fire leaves with a sonic boom.","2012-12-20 00:00:00","26.6833333","-80.28"
"1996-04-15 05:13:00","bakersfield","ca","us","","4.0","4 sec.","Reporter calls re multiple repts. of bright obj. streaking over Bakersfield.  Writes article.  (MANY other repts. after article.)","1999-11-02 00:00:00","35.3733333","-119.0177778"
"2010-08-30 09:40:00","swartz creek","mi","us","fireball","600.0","10 minutes","Orange fireballs resolving into something solid after slowing down.","2010-11-21 00:00:00","42.9572222","-83.8305556"
"2001-09-13 17:45:00","tulsa","ok","us","unknown","240.0","4 minutes","Large silver object hovering in N Horizon with 2 white lights side by side. Took off in steep climb","2001-10-12 00:00:00","36.1538889","-95.9925"
"2008-07-10 13:46:00","chambersburg","pa","us","other","60.0","less than 1 min","07/10/08 13:46 Chambersburg PA  Mercury Capsule shape  1 minute  Shape appeared near the sun","2008-08-12 00:00:00","39.9375","-77.6613889"
"2010-09-05 00:00:00","raleigh","nc","us","circle","7200.0","2 hours","we saw 2 objects in the sky one night flashing colors and not moving.  ((NUFORC Note:  Possible &quot;twinkling&quot; star&#44 we suspect.  PD))","2010-11-21 00:00:00","35.7719444","-78.6388889"
"1990-09-15 07:30:00","howe","tx","us","cigar","600.0","10 mins","Silver&#44 silent&#44 stationary cigar object","2008-04-17 00:00:00","33.5086111","-96.6119444"
"2000-04-06 21:10:00","mackay (qld&#44 australia)","","au","flash","1300.0","21:40","Sky clear with little extremly high cloud Object sighting approx 30 mins white to gold un random light flashing movement slowly to very","2000-04-15 00:00:00","-21.15345","149.165543"
"1999-11-27 21:30:00","purchase","ny","us","circle","10.0","10 seconds","While on patrol for Manhattanville College Campus Safey&#44 I was driving up one of the back roads. I saw what appeared to be a shooting s","1999-11-30 00:00:00","41.0408333","-73.715"
"2009-01-13 16:25:00","plano","il","us","changing","30.0","20-30 seconds","stationary small bright chrome light appeared then increased intensity then dissapeeared.","2009-03-19 00:00:00","41.6627778","-88.5369444"
"2013-03-31 13:10:00","irvine","ca","us","changing","10.0","8-10 seconds","Bright shiny object-looked like a shiny fish in water-but changed shape quickly&#44 then vanished","2013-05-15 00:00:00","33.6694444","-117.8222222"
"2001-09-22 09:20:00","daniel&#39s park","co","us","sphere","120.0","a few min.","Something  Fallowed my brother&#44 then flew right over us&#33","2002-02-22 00:00:00","39.487938","-104.932108"
"2003-09-13 03:30:00","brick","nj","us","unknown","300.0","5 minutes","Large object over Route 70.","2003-09-17 00:00:00","40.057838","-74.137183"
"2008-09-09 13:40:00","oxford","fl","us","egg","4.0","4 seconds","object moved from west to east over central florida at a very high speed and only about 100 feet in the sky","2008-10-31 00:00:00","28.9272222","-82.0375"
"1998-12-25 16:00:00","haltwhistle (near) (uk/england)","","gb","light","300.0","5 minutes","Bright light followed our car in fog; happened near Hadrian&#39s wall in England&#44 Christmas of 98&#39.","2004-01-17 00:00:00","54.983333","-2.433333"
"2002-12-21 06:45:00","tunkhannock","pa","us","other","600.0","10 minutes","hovering craft takes off quickly&#44 loss of time","2003-03-21 00:00:00","41.5386111","-75.9469444"
"2013-04-15 21:30:00","thomasville","nc","us","disk","240.0","4 minutes","Round disk hovering with bright blue lights that changed to blue&#44 red&#44 yellow and green.","2013-05-15 00:00:00","35.8825","-80.0822222"
"2014-02-20 08:30:00","riverbank","ca","us","light","45.0","45 seconds","Bright white lights that travel very smoothly across the skies and disappear slowly.  ((NUFORC Note:  Satellites??  PD))","2014-02-21 00:00:00","37.7361111","-120.9344444"
"2011-04-01 22:15:00","garden city","sc","us","disk","120.0","2 min","Bright orange disk shaped objects over Garden City SC.","2011-05-02 00:00:00","33.5927778","-79.0088889"
"2013-09-01 22:00:00","costa mesa","ca","us","oval","420.0","7 minutes","Many orange red globes in the night sky over orange county california.","2013-09-09 00:00:00","33.6411111","-117.9177778"
"2007-08-19 20:30:00","birmingham","al","us","disk","60.0","1 minute","UFO Sighting over townhome community in Birmingham Alabama.  ((NUFORC Note:  We cannot certify that this is a serious report.  PD))","2007-10-08 00:00:00","33.5205556","-86.8025"
"2012-07-17 18:00:00","traverse city","mi","us","cigar","35.0","35 seconds","White cigar shaped object with no evident exhaust trail or wings&#44following commercial airliner under blue skys.","2013-05-15 00:00:00","44.7630556","-85.6205556"
"1978-08-30 22:00:00","bristol (uk/england)","","gb","cigar","240.0","3-4 mins","&quot;like someone had hung christmas deccy&#39s in the sky&quot;","2003-09-04 00:00:00","51.45","-2.583333"
"2005-02-01 21:10:00","laguna niguel","ca","us","light","3600.0","still there&#44 1/2 an hour","Looks like a normal star&#44 but moves around.  No other star around it does that.","2005-02-08 00:00:00","33.5225","-117.7066667"
"2008-08-02 22:45:00","ocean city","nj","us","circle","3.0","3 seconds","Round object flying from south extremely quickly&#44 but evenly.  Seemed to be hazy and&#44 therefore&#44 was blurred slightly. Just flew ap","2008-08-12 00:00:00","39.2775","-74.575"
"2007-12-08 18:45:00","corvallis","or","us","triangle","6.0","5-6 seconds","Dark&#44 triangular-shaped&#44 single object with no lighting&#44 making no sound&#44 moving rapidly across sky","2008-03-04 00:00:00","44.5647222","-123.2608333"
"2010-07-04 00:00:00","hazelwood (st. louis)","mo","us","light","45.0","45 sec","Brilliant red ball descends on top of  group and flys away on the edge of  Missouri River Valley","2010-07-28 00:00:00","38.7713889","-90.3708333"
"2013-08-11 23:00:00","englewood","oh","us","fireball","120.0","2 minutes","Orange fireball.","2013-08-30 00:00:00","39.8775","-84.3022222"
"2003-06-03 23:00:00","okanogan","wa","us","circle","120.0","2 minutes","6/3/03 northern Washington&#44 erratic circular light moving across the sky","2003-06-10 00:00:00","48.3613889","-119.5822222"
"2006-03-29 21:19:00","kokomo","in","us","light","1200.0","20 min","multiple occurrence of bright points of light separating into 3&#39s","2006-05-15 00:00:00","40.4863889","-86.1336111"
"2013-05-19 22:00:00","toronto (canada)","on","ca","light","20.0","20 seconds","2 oranges lights going across the sky at constant speed not an aircraft or fireworks","2013-06-02 00:00:00","43.666667","-79.416667"
"2007-03-22 01:00:00","show low","az","us","formation","18000.0","5 hrs","Giant disc in Show Low with 7 smaller discs in formation","2008-08-12 00:00:00","34.2541667","-110.0291667"
"1996-06-18 21:00:00","victoria (canada)","bc","ca","other","300.0","5 miutes","Hot june night&#44out watching stars.I noticed what looked like two lights moving like they were at the end of a birds wings(bobbing up an","2001-02-18 00:00:00","46.216667","-63.483333"
"2001-08-04 21:00:00","ashtabula","oh","us","cigar","120.0","2 min.","two silver cigar shaped objects. Objects apprear to have bright silver lighting running down the middle. Moving slowly&#44one moving east&#44","2001-08-05 00:00:00","41.865","-80.79"
"2005-11-01 17:30:00","brentwood","nh","us","other","15.0","15 seconds","a giant triangular rectangle thing with blue red and green lights that hovered above our house and then went down into the woods","2005-11-03 00:00:00","42.9786111","-71.0733333"
"2009-09-19 21:04:00","hyndman","pa","us","other","30.0","30 seconds","Bright white lights spotted over Hyndman Pa area Bedford County Pa.","2009-12-12 00:00:00","39.8230556","-78.7183333"
"1951-02-15 11:00:00","los angeles","ca","us","disk","2700.0","45min.","I was only 8yrs old but I remember it clearly. While at my grandmother&#39s house&#44 my mother sent me to our car to get a sweater for her.","2004-04-09 00:00:00","34.0522222","-118.2427778"
"2013-07-12 20:45:00","dallas","tx","us","other","30.0","30 seconds","BOX SHAPED OR SQUARE SHAPE UFO OVER DOWNTOWN DALLAS","2013-07-22 00:00:00","32.7833333","-96.8"
"2011-06-03 22:00:00","cuba","ny","us","sphere","300.0","five minites","((HOAX??))  8-10 red objects in nighttime sky at 22:00 hrs..","2011-06-12 00:00:00","42.2175","-78.2755556"
"2002-11-20 20:50:00","johnstown","pa","us","light","900.0","15 minutes","White light in night sky viewed for 15 minutes&#44 traveled N to W and reversed it path","2002-12-23 00:00:00","40.3266667","-78.9222222"
"2013-11-30 18:00:00","hampstead","nh","us","sphere","900.0","15 minutes","3 red spheres&#44 low hovering over lake. Move slowly&#44 then disappear after 15 minutes.","2013-12-02 00:00:00","42.8744444","-71.1816667"
"1990-02-08 21:00:00","manchester (uk/england)","","gb","triangle","8.0","8 seconds","Large Black Triangle with three Red Lights at each corner about 500 Meters big flew at about 100Feet&#33&#33&#33&#33","2005-05-11 00:00:00","53.5","-2.216667"
